#Time frame = 0.0 ps; Number of reference = 113000 atoms; Number of chains = 235
#Atomic index    1.5*max_eigval    Number of unit vectors
1624     0.203     70
1625     0.197     66
1626     0.183     69
1627     0.197     69
1628     0.165     72
1629     0.201     70
1630     0.168     70
1631     0.189     71
1632     0.187     66
1633     0.160     65
1634     0.185     62
1635     0.224     64
1636     0.205     62
1637     0.155     59
1638     0.148     66
1639     0.153     60
1640     0.130     63
1641     0.144     59
1642     0.080     60
1643     0.092     61
1644     0.066     60
1645     0.058     61
1646     0.084     66
1647     0.072     63
1648     0.122     68
1649     0.136     69
1650     0.147     68
1651     0.192     70
1652     0.162     74
1653     0.153     74
1654     0.156     73
1655     0.144     75
1656     0.161     75
1657     0.151     71
1658     0.124     68
1659     0.094     76
1660     0.078     72
1661     0.060     69
1662     0.057     71
1663     0.081     66
1664     0.118     63
1665     0.138     60
1666     0.127     60
1667     0.098     62
1668     0.139     60
1669     0.138     66
1670     0.132     66
1671     0.144     62
1672     0.106     60
1673     0.129     60
1674     0.154     58
1675     0.130     68
1676     0.134     64
1677     0.131     71
1678     0.118     68
1679     0.132     68
1680     0.143     66
1681     0.133     67
1682     0.132     69
1683     0.127     72
1684     0.077     69
1685     0.084     73
1686     0.114     69
1687     0.136     68
1688     0.106     68
1689     0.096     73
1690     0.119     74
1691     0.099     69
1692     0.151     69
1693     0.110     70
1694     0.107     74
1695     0.106     70
1696     0.077     73
1697     0.097     67
1698     0.090     67
1699     0.099     67
1700     0.062     67
1701     0.085     68
1702     0.073     66
1703     0.095     65
1704     0.115     69
1705     0.080     80
1706     0.094     75
1707     0.089     78
1708     0.118     77
1709     0.124     75
1710     0.160     72
1711     0.135     78
1712     0.129     79
1713     0.128     79
1714     0.126     77
1715     0.148     71
1716     0.142     69
1717     0.172     71
1718     0.117     72
1719     0.111     73
1720     0.070     68
1721     0.058     68
1722     0.149     62
1723     0.102     68
1724     0.117     65
1725     0.093     69
1726     0.086     66
1727     0.097     58
1728     0.138     61
1729     0.115     66
1730     0.127     64
1731     0.113     64
1732     0.074     66
1733     0.096     66
1734     0.079     66
1735     0.088     65
1736     0.144     62
1737     0.140     61
1738     0.156     61
1739     0.110     66
1740     0.210     58
1741     0.198     66
1742     0.220     66
1743     0.231     65
1744     0.236     69
1745     0.206     71
1746     0.231     69
1747     0.172     71
1748     0.196     70
1749     0.191     62
1750     0.223     65
1751     0.179     66
1752     0.156     69
1753     0.139     68
1754     0.113     70
1755     0.058     68
1756     0.060     73
1757     0.045     71
1758     0.089     77
1759     0.126     76
1760     0.156     72
1761     0.127     72
1762     0.111     71
1763     0.108     78
1764     0.107     75
1765     0.110     74
1766     0.101     73
1767     0.109     73
1768     0.146     70
1769     0.149     67
1770     0.173     67
1771     0.146     66
1772     0.204     67
1773     0.164     70
1774     0.170     69
1775     0.152     71
1776     0.149     70
1777     0.147     71
1778     0.144     66
1779     0.109     68
1780     0.095     74
1781     0.096     74
1782     0.109     73
1783     0.100     74
1784     0.112     70
1785     0.112     72
1786     0.079     68
1787     0.118     73
1788     0.119     72
1789     0.119     71
1790     0.131     66
1791     0.152     70
1792     0.174     67
1793     0.186     64
1794     0.181     67
1795     0.162     66
1796     0.196     65
1797     0.168     66
1798     0.148     65
1799     0.161     61
1800     0.130     69
1801     0.126     67
1802     0.113     67
1803     0.155     67
1804     0.172     65
1805     0.194     59
1806     0.172     64
1807     0.179     65
1808     0.207     64
1809     0.222     64
1810     0.199     70
1811     0.286     63
1812     0.243     64
1813     0.156     62
1814     0.145     61
1815     0.134     61
1816     0.106     62
1817     0.110     62
1818     0.077     63
1819     0.072     60
1820     0.087     66
1821     0.102     67
1822     0.116     69
1823     0.151     68
1824     0.139     70
1825     0.148     63
1826     0.145     65
1827     0.144     67
1828     0.149     72
1829     0.137     71
1830     0.128     67
1831     0.081     69
1832     0.097     68
1833     0.070     70
1834     0.063     68
1835     0.067     62
1836     0.068     58
1837     0.076     67
1838     0.102     66
1839     0.082     64
1840     0.077     67
1841     0.096     66
1842     0.061     59
1843     0.083     65
1844     0.060     66
1845     0.062     65
1846     0.066     64
1847     0.073     67
1848     0.124     68
1849     0.146     71
1850     0.156     66
1851     0.163     62
1852     0.158     66
1853     0.147     67
1854     0.204     69
1855     0.193     68
1856     0.182     69
1857     0.185     69
1858     0.128     67
1859     0.119     70
1860     0.119     70
1861     0.112     71
1862     0.142     68
1863     0.184     63
1864     0.221     68
1865     0.264     66
1866     0.308     65
1867     0.273     67
1868     0.264     65
1869     0.230     69
1870     0.278     68
1871     0.236     72
1872     0.240     71
1873     0.220     70
1874     0.202     66
1875     0.176     69
1876     0.147     65
1877     0.214     67
1878     0.177     60
1879     0.145     64
1880     0.082     65
1881     0.098     67
1882     0.155     62
1883     0.183     65
1884     0.194     62
1885     0.230     63
1886     0.177     65
1887     0.182     69
1888     0.187     73
1889     0.182     71
1890     0.205     66
1891     0.212     66
1892     0.218     67
1893     0.187     68
1894     0.185     74
1895     0.226     74
1896     0.198     70
1897     0.179     69
1898     0.185     71
1899     0.183     70
1900     0.183     64
1901     0.185     67
1902     0.154     69
1903     0.181     75
1904     0.170     74
1905     0.179     71
1906     0.156     64
1907     0.162     65
1908     0.145     60
1909     0.126     65
1910     0.104     63
1911     0.097     59
1912     0.122     61
1913     0.127     67
1914     0.141     66
1915     0.196     64
1916     0.159     58
1917     0.145     68
1918     0.186     69
1919     0.165     66
1920     0.153     69
1921     0.154     66
1922     0.177     68
1923     0.183     70
1924     0.161     69
1925     0.144     69
1926     0.162     68
1927     0.160     66
1928     0.130     70
1929     0.200     69
1930     0.229     69
1931     0.230     69
1932     0.191     69
1933     0.221     74
1934     0.156     66
1935     0.175     67
1936     0.178     70
1937     0.168     69
1938     0.181     69
1939     0.183     75
1940     0.209     71
1941     0.174     71
1942     0.116     71
1943     0.136     69
1944     0.160     67
1945     0.132     64
1946     0.168     66
1947     0.131     63
1948     0.146     60
1949     0.171     64
1950     0.180     66
1951     0.175     62
1952     0.155     67
1953     0.111     67
1954     0.168     69
1955     0.168     68
1956     0.176     70
1957     0.206     73
1958     0.186     74
1959     0.156     79
1960     0.173     76
1961     0.175     74
1962     0.148     70
1963     0.154     68
1964     0.189     64
1965     0.222     68
1966     0.224     73
1967     0.185     75
1968     0.206     71
1969     0.221     69
1970     0.265     71
1971     0.245     70
1972     0.250     67
1973     0.232     66
1974     0.226     73
1975     0.229     69
1976     0.194     69
1977     0.212     76
1978     0.203     70
1979     0.193     72
1980     0.176     66
1981     0.141     70
1982     0.162     69
1983     0.157     69
1984     0.120     71
1985     0.154     70
1986     0.163     67
1987     0.177     65
1988     0.196     63
1989     0.160     65
1990     0.194     63
1991     0.143     64
1992     0.179     56
1993     0.128     51
1994     0.093     58
1995     0.152     53
1996     0.166     57
1997     0.183     62
1998     0.193     58
1999     0.164     59
2000     0.158     64
2001     0.137     54
2002     0.144     59
2003     0.093     60
2004     0.095     59
2005     0.089     59
2006     0.119     60
2007     0.139     57
2008     0.112     62
2009     0.120     61
2010     0.117     65
2011     0.134     62
2012     0.106     59
2013     0.158     65
2014     0.187     62
2015     0.207     60
2016     0.179     61
2017     0.174     62
2018     0.234     59
2019     0.187     63
2020     0.171     64
2021     0.161     65
2022     0.150     61
2023     0.157     60
2024     0.173     62
2025     0.235     67
2026     0.215     67
2027     0.231     70
2028     0.255     67
2029     0.190     67
2030     0.189     70
2031     0.200     69
2032     0.169     68
2033     0.199     66
2034     0.188     74
2035     0.173     71
2036     0.160     70
2037     0.135     69
2038     0.071     66
2039     0.073     68
2040     0.033     63
2041     0.071     66
2042     0.056     69
2043     0.048     63
2044     0.045     71
2045     0.065     67
2046     0.085     62
2047     0.097     63
2048     0.070     65
2049     0.097     66
2050     0.077     74
2051     0.069     70
2052     0.082     73
2053     0.071     73
2054     0.099     73
2055     0.058     71
2056     0.054     72
2057     0.102     73
2058     0.080     71
2059     0.107     72
2060     0.127     71
2061     0.106     72
2062     0.098     74
2063     0.111     71
2064     0.132     67
2065     0.116     66
2066     0.131     65
2067     0.156     61
2068     0.106     66
2069     0.105     67
2070     0.077     64
2071     0.057     59
2072     0.060     61
2073     0.051     63
2074     0.056     63
2075     0.066     64
2076     0.099     68
2077     0.084     69
2078     0.153     68
2079     0.186     66
2080     0.273     67
2081     0.313     68
2082     0.364     70
2083     0.416     75
2084     0.491     81
2085     0.560     83
2086     0.539     83
2087     0.600     80
2088     0.600     79
2089     0.646     81
2090     0.625     81
2091     0.691     78
2092     0.675     79
2093     0.762     77
2094     0.706     82
2095     0.736     82
